id,start_date,mean,num_list_users,nsfw,media_type,num_episodes,rating,title,prequel,related,genre1,genre2,genre3,genre4,genre5,picture,main_genre,main_anime,best_anime
1731,2007-06-08,7.13,53223,white,ova,4,pg_13,Tales of Symphonia The Animation: Sylvarant-hen,False,3954 5306 12699,Action,Adventure,Fantasy,Martial Arts,,https://cdn.myanimelist.net/images/anime/3/77063l.jpg,Action,1731,5306
2921,1980-10-13,8.72,53201,white,tv,47,pg_13,Tomorrow's Joe 2,True,2402 2922,Combat Sports,Drama,Shounen,Sports,,https://cdn.myanimelist.net/images/anime/3/45028l.webp,Drama,2402,2921
27387,2016-08-01,6.25,53189,white,ova,1,r+,Under the Dog,False,32467,Action,Sci-Fi,Suspense,,,https://cdn.myanimelist.net/images/anime/1793/112240l.webp,Action,27387,27387
1808,2007-04-06,7.19,53175,white,tv,26,pg_13,Kamichama Karin,False,,Comedy,Fantasy,Mahou Shoujo,Romance,School,https://cdn.myanimelist.net/images/anime/12/76297l.jpg,Comedy,1808,1808
10075,2011-01-01,7.36,53149,white,ova,1,pg_13,Naruto x UT,False,1735,Action,Fantasy,Shounen,,,https://cdn.myanimelist.net/images/anime/3/30485l.webp,Action,20,1735
341,2002-10-01,7.21,53139,white,tv,25,pg_13,Spiral: Bond of Reasoning,False,,Drama,Mystery,Shounen,,,https://cdn.myanimelist.net/images/anime/1771/92118l.jpg,Drama,341,341
32947,2016-07-15,5.71,53101,white,tv,11,pg_13,Battery,False,,Drama,Sports,Team Sports,,,https://cdn.myanimelist.net/images/anime/6/79158l.jpg,Drama,32947,32947
37487,2018-08-03,6.71,53070,white,tv,12,pg_13,Muhyo & Roji's Bureau of Supernatural Investigation,False,38106 39948,Mystery,Mythology,Shounen,Supernatural,,https://cdn.myanimelist.net/images/anime/1180/93407l.jpg,Mystery,37487,39948
34389,2016-12-23,7.03,53012,white,ona,12,pg_13,Koro Sensei Quest!,False,24833,Comedy,Shounen,,,,https://cdn.myanimelist.net/images/anime/10/83452l.jpg,Comedy,24833,30654
46,1997-12-20,7.55,52934,white,movie,1,r,Samurai X: The Motion Picture,False,45,Drama,Historical,Samurai,Shounen,,https://cdn.myanimelist.net/images/anime/4/47845l.jpg,Drama,45,44
34543,2017-07-07,6.08,52918,white,tv,12,pg_13,DIVE!!,False,,Drama,Sports,,,,https://cdn.myanimelist.net/images/anime/11/86744l.jpg,Drama,34543,34543
5074,2009-01-10,7.71,52853,white,tv,12,r,Birdy the Mighty: Decode 02,True,566 6380,Action,Comedy,Sci-Fi,Seinen,,https://cdn.myanimelist.net/images/anime/10/53907l.jpg,Action,3974,5074
1366,2003-04-19,7.79,52851,white,movie,1,pg_13,Detective Conan Movie 07: Crossroad in the Ancient Capital,False,235,Adventure,Comedy,Detective,Mystery,Shounen,https://cdn.myanimelist.net/images/anime/10/20984l.jpg,Comedy,235,1365
23227,2014-03-28,7.13,52707,white,ova,1,pg_13,Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,False,20541,Comedy,Romance,,,,https://cdn.myanimelist.net/images/anime/3/64479l.jpg,Comedy,20541,20541
30455,2022-11-04,6.26,52663,white,tv,8,pg_13,KanColle Season 2: Let's Meet at Sea,True,21511,Action,Anthropomorphic,Military,School,Sci-Fi,https://cdn.myanimelist.net/images/anime/1907/135109l.webp,Action,21511,31418
42941,2021-01-05,8.06,52583,white,tv,13,pg_13,Uma Musume: Pretty Derby Season 2,True,35249 51225 53526,Anthropomorphic,Racing,Sports,,,https://cdn.myanimelist.net/images/anime/1447/114282l.jpg,Sports,35249,42941
4415,2008-07-08,6.93,52545,white,tv,13,pg_13,Sands of Destruction,False,,Adventure,Fantasy,,,,https://cdn.myanimelist.net/images/anime/3/30347l.webp,Other,4415,4415
19191,2013-11-30,7.47,52473,white,movie,1,r,Ghost in the Shell: Arise - Border 2: Ghost Whispers,True,17187 19193 22013 29255 29325,Action,Adult Cast,Detective,Mecha,Mystery,https://cdn.myanimelist.net/images/anime/8/52135l.jpg,Action,43,801
1212,2006-09-23,7.51,52354,white,tv,26,pg,Oban Star-Racers,False,9361,Action,Adventure,Mecha,Racing,Sci-Fi,https://cdn.myanimelist.net/images/anime/12/3702l.webp,Action,1212,1212
44059,2020-11-20,7.62,52284,white,ona,1,pg_13,Puparia,False,,Avant Garde,,,,,https://cdn.myanimelist.net/images/anime/1308/110285l.jpg,Other,44059,44059
18495,2013-07-05,6.77,52254,white,tv,12,pg_13,Chronicles of the Going Home Club,False,23367,CGDCT,Comedy,School,,,https://cdn.myanimelist.net/images/anime/9/59639l.jpg,Comedy,18495,18495
19669,2013-12-04,7.53,52240,white,ova,1,pg_13,Kuroko's Basketball OVA,False,11771,School,Shounen,Sports,Team Sports,,https://cdn.myanimelist.net/images/anime/1148/96321l.webp,Sports,11771,24415
30721,2015-10-02,6.36,52180,white,tv,13,pg_13,Hackadoll The Animation,False,25943,Comedy,Sci-Fi,,,,https://cdn.myanimelist.net/images/anime/6/75751l.webp,Comedy,30721,30721
36431,2018-07-10,6.1,52171,white,tv,12,pg_13,One Room: Second Season,True,34392 38061 38789 41364,Slice of Life,,,,,https://cdn.myanimelist.net/images/anime/1098/93257l.webp,Slice of Life,34392,41364
603,2004-02-01,7.09,52165,white,tv,49,g,Pretty Cure,False,1534 1929 1932 3692 5684 5753 7645 8133 9893 9979 10549 10736 11569 12191 16419 21407 28669 31884 34290 34302 36593 37501 38578 38672 40610 44191 50281 53716 57390,Action,Comedy,Fantasy,Mahou Shoujo,,https://cdn.myanimelist.net/images/anime/1512/142456l.webp,Action,603,7645
33520,2017-01-07,7.56,52108,white,movie,1,r,Kabaneri of the Iron Fortress: Life The Burns,True,28623 33519 34544,Action,Fantasy,Gore,Historical,Horror,https://cdn.myanimelist.net/images/anime/1771/109284l.jpg,Action,28623,34544
7705,2010-12-23,6.09,52097,white,ona,26,pg_13,Starry☆Sky,False,,Josei,Reverse Harem,School,,,https://cdn.myanimelist.net/images/anime/7/27459l.webp,Other,7705,7705
37975,2019-01-28,7.44,52037,white,tv,12,pg_13,Forest of Piano Second Season,True,2594 36652,Drama,Music,School,Seinen,,https://cdn.myanimelist.net/images/anime/1186/100864l.webp,Drama,36652,2594
886,2006-01-04,6.64,52024,white,tv,12,r+,Ah My Buddha Katsu,True,591 1750,Comedy,Ecchi,Harem,Romance,Seinen,https://cdn.myanimelist.net/images/anime/2/15153l.jpg,Comedy,886,886
52985,2023-10-01,6.79,52009,white,tv,12,pg_13,The Family Circumstances of the Irregular Witch,False,,Comedy,Fantasy,Gag Humor,,,https://cdn.myanimelist.net/images/anime/1918/138185l.jpg,Comedy,52985,52985
99,2005-10-07,7.27,51975,white,tv,26,pg_13,My-Otome,True,98 1609 1659 3268 8518,Comedy,Drama,Fantasy,,,https://cdn.myanimelist.net/images/anime/2/46897l.jpg,Comedy,98,98
6165,2009-10-03,6.76,51948,white,tv,13,pg_13,White Album Season 2,True,4720,Drama,Harem,Idols (Female),Music,Romance,https://cdn.myanimelist.net/images/anime/7/43541l.webp,Drama,18245,18245
31621,2016-01-10,6.52,51847,white,tv,12,pg_13,Landlord is in Puberty!,False,31091,Comedy,Slice of Life,,,,https://cdn.myanimelist.net/images/anime/13/77832l.jpg,Comedy,31091,31621
46604,2022-01-08,5.87,51706,white,tv,12,pg_13,Girls' Frontline,False,40151,Action,Drama,Military,Sci-Fi,,https://cdn.myanimelist.net/images/anime/1783/118956l.jpg,Action,46604,46604
20745,2013-11-27,6.86,51701,white,ova,1,pg_13,Love Live! School Idol Project OVA,False,15051,Idols (Female),Music,School,Slice of Life,,https://cdn.myanimelist.net/images/anime/1565/104629l.jpg,Slice of Life,15051,41169
34962,2017-09-30,7.16,51689,white,movie,1,pg_13,Digimon Adventure tri. Coexistence,True,34299 36466,Action,Adventure,Comedy,Drama,,https://cdn.myanimelist.net/images/anime/1743/93826l.jpg,Action,552,38088
40930,2021-01-12,7.02,51643,white,tv,12,pg_13,Azur Lane: Slow Ahead!,False,38328 49487 56613,Anthropomorphic,CGDCT,Comedy,Military,Sci-Fi,https://cdn.myanimelist.net/images/anime/1137/113872l.jpg,Comedy,38328,40930
37924,2018-07-09,7.73,51605,white,tv,24,pg_13,Ani ni Tsukeru Kusuri wa Nai! 2,True,35015 39959,Comedy,School,,,,https://cdn.myanimelist.net/images/anime/1797/129201l.jpg,Comedy,35015,37924
37804,2020-02-29,7.66,51552,white,movie,1,pg_13,Shirobako Movie,True,25835 49560,Adult Cast,Comedy,Drama,Otaku Culture,Workplace,https://cdn.myanimelist.net/images/anime/1328/111351l.jpg,Comedy,25835,25835
302,1978-04-04,8.08,51544,white,tv,26,pg_13,Future Boy Conan,False,2613 2613 2614 7308,Adventure,Drama,Sci-Fi,,,https://cdn.myanimelist.net/images/anime/6/17529l.jpg,Drama,302,302
667,2006-01-12,6.62,51437,white,tv,12,pg_13,Girl Meets Girl,False,1654,Comedy,Drama,Girls Love,Love Polygon,Magical Sex Shift,https://cdn.myanimelist.net/images/anime/9/19498l.jpg,Comedy,667,1654
37140,2018-04-01,7.22,51403,white,tv,97,pg_13,GeGeGe no Kitaro,False,2165 3710 5688 6971 7307 7619 37668 39414 48426 57107,Comedy,Horror,Mythology,Shounen,Supernatural,https://cdn.myanimelist.net/images/anime/1273/93610l.jpg,Comedy,37140,37140
39921,2018-10-06,7.51,51393,white,movie,1,g,Re:ZERO -Starting Life in Another World- Memory Snow: Manner Movie,False,36286,Fantasy,Isekai,,,,https://cdn.myanimelist.net/images/anime/1018/122070l.jpg,Isekai,31240,42203
87,1988-03-12,7.67,51390,white,movie,1,pg_13,Mobile Suit Gundam: Char's Counterattack,True,86 6336 14007 24371 32792 40464,Action,Drama,Mecha,Military,Sci-Fi,https://cdn.myanimelist.net/images/anime/1523/92371l.jpg,Action,30,3786
1253,2005-12-17,7.76,51300,white,ova,12,pg_13,Saint Seiya: The Hades Chapter - Inferno,True,1257 3515 28215 35326,Action,Adventure,Fantasy,Mythology,Sci-Fi,https://cdn.myanimelist.net/images/anime/12/75732l.jpg,Action,1254,9130
1813,2006-12-22,7.62,51264,white,ova,3,pg_13,Genshiken OVA,True,240 2508,Adult Cast,Otaku Culture,Parody,Seinen,Slice of Life,https://cdn.myanimelist.net/images/anime/2/21672l.webp,Slice of Life,240,2508
40080,2019-08-16,8.08,51056,white,movie,1,pg_13,The King's Avatar: For the Glory,False,33926,Action,Video Game,,,,https://cdn.myanimelist.net/images/anime/1960/102480l.jpg,Action,33926,37078
2559,1995-01-15,8.32,50754,white,tv,33,pg_13,Romeo and the Black Brothers,False,23581,Adventure,Drama,Historical,,,https://cdn.myanimelist.net/images/anime/4/17979l.jpg,Drama,2559,2559
38276,2019-10-03,6.71,50740,white,tv,12,pg_13,After School Dice Club,False,,CGDCT,Comedy,School,Shounen,Strategy Game,https://cdn.myanimelist.net/images/anime/1035/111624l.webp,Comedy,38276,38276
763,1999-09-04,7.36,50738,white,tv,67,pg_13,Zoids,False,712 764 1746 37395 40166,Action,Adventure,Comedy,Mecha,Sci-Fi,https://cdn.myanimelist.net/images/anime/1908/139655l.webp,Action,763,763
8624,2010-07-06,6.68,50708,white,tv,30,pg,Digimon Fusion,False,552 859 874 1132 1313 10444,Action,Adventure,Comedy,Fantasy,Isekai,https://cdn.myanimelist.net/images/anime/7/24495l.jpg,Isekai,552,38088
984,1993-07-23,6.72,50675,white,ova,2,pg_13,Dragon Ball Z: Plan to Eradicate the Saiyans,False,813 10017,Adventure,Comedy,Fantasy,Sci-Fi,Shounen,https://cdn.myanimelist.net/images/anime/1021/116787l.webp,Comedy,813,813
33845,2017-04-22,7.6,50653,white,movie,1,pg_13,Free! The Movie -Timeless Medley- the Bond,False,22265 35191 37858,School,Sports,,,,https://cdn.myanimelist.net/images/anime/5/87930l.webp,Sports,18507,30415
569,1993-01-25,7.84,50587,white,tv,26,pg_13,The Irresponsible Captain Tylor,False,1168 35730 41806,Adult Cast,Comedy,Military,Parody,Sci-Fi,https://cdn.myanimelist.net/images/anime/4/14898l.jpg,Comedy,569,569
1505,2005-04-09,7.79,50552,white,movie,1,pg_13,Detective Conan Movie 09: Strategy Above the Depths,False,235 7471,Adventure,Comedy,Detective,Mystery,Shounen,https://cdn.myanimelist.net/images/anime/8/20983l.jpg,Comedy,235,1365
35314,2017-11-25,6.79,50424,white,ova,1,pg_13,"Busou Shoujo Machiavellianism: Doki! ""Goken-darake"" no Ian Ryokou",True,33475,Action,Ecchi,School,Shounen,,https://cdn.myanimelist.net/images/anime/6/89687l.jpg,Action,33475,33475
24011,2015-10-02,5.49,50416,white,tv,12,pg_13,Lance N' Masques,False,,Fantasy,,,,,https://cdn.myanimelist.net/images/anime/13/76576l.jpg,Other,24011,24011
39049,2020-04-06,7.47,50407,white,tv,11,pg_13,Dropkick on My Devil!! Dash,True,38383 40661 42994 52649,CGDCT,Comedy,Gag Humor,Mythology,Supernatural,https://cdn.myanimelist.net/images/anime/1646/111421l.jpg,Comedy,36906,39049
1532,2005-01-09,6.63,50384,white,tv,12,pg_13,Sukisho,False,32684,Boys Love,Comedy,Drama,School,,https://cdn.myanimelist.net/images/anime/7/85449l.jpg,Comedy,1532,1532
10740,2011-07-16,6.62,50370,white,movie,1,pg,Pokémon the Movie: Black - Victini and Reshiram,False,9107 9917,Adventure,Comedy,Drama,Fantasy,Kids,https://cdn.myanimelist.net/images/anime/9/29621l.jpg,Comedy,527,31592
20033,2013-10-02,6.37,50333,white,tv,13,g,Miss Monochrome The Animation,False,24713 28179 30384 34243,Comedy,Idols (Female),Music,,,https://cdn.myanimelist.net/images/anime/11/56165l.webp,Comedy,20033,31560
54041,2023-10-05,6.9,50326,white,tv,13,pg_13,16bit Sensation: Another Layer,False,,Adult Cast,Comedy,Otaku Culture,Sci-Fi,Supernatural,https://cdn.myanimelist.net/images/anime/1588/138395l.webp,Comedy,54041,54041
476,2005-10-09,7.3,50295,white,tv,12,pg_13,Skating Rink Kaleidoscope,False,,Drama,Performing Arts,Romance,Sports,Supernatural,https://cdn.myanimelist.net/images/anime/8/19926l.jpg,Drama,476,476
18097,2013-05-08,6.65,50269,white,tv,43,g,Inazuma Eleven Go: Galaxy,True,13261,Shounen,Sports,Super Power,Team Sports,,https://cdn.myanimelist.net/images/anime/2/49743l.webp,Sports,5231,5231
2175,2007-04-21,7.67,50245,white,movie,1,r,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,True,486 1379,Adventure,Drama,Fantasy,,,https://cdn.myanimelist.net/images/anime/8/73906l.jpg,Drama,486,486
32547,2016-09-23,7.86,50245,white,ova,1,pg_13,Non Non Biyori Repeat: Hotaru Had Fun,False,21667 23623,CGDCT,Iyashikei,School,Seinen,Slice of Life,https://cdn.myanimelist.net/images/anime/13/78136l.jpg,Slice of Life,17549,39808
12695,2012-05-30,6.98,50202,white,ova,2,pg_13,Tight-rope,False,,Boys Love,,,,,https://cdn.myanimelist.net/images/anime/2/38305l.jpg,Other,12695,12695
417,2004-04-07,6.45,50128,white,tv,26,pg_13,Ragnarok the Animation,False,34862,Action,Fantasy,,,,https://cdn.myanimelist.net/images/anime/10/2589l.jpg,Action,417,417
1218,2006-07-09,6.68,50110,white,tv,13,pg_13,Tonagura!,False,,Comedy,Ecchi,Romance,School,Shounen,https://cdn.myanimelist.net/images/anime/1/1218l.webp,Comedy,1218,1218
7334,2011-04-03,6.34,50056,white,tv,39,g,Bakugan: Gundalian Invaders,True,5337 10330,Action,Adventure,Fantasy,Strategy Game,,https://cdn.myanimelist.net/images/anime/1295/133817l.jpg,Action,2156,5337
33970,2017-12-09,7.95,50031,white,movie,1,pg_13,Girls und Panzer das Finale – Part 1,True,32740 38081 39429,CGDCT,Military,School,,,https://cdn.myanimelist.net/images/anime/1859/91463l.jpg,Other,33970,39167
12929,2012-04-01,6.28,50022,white,tv,97,pg_13,Saint Seiya Omega,True,1259,Action,Adventure,Fantasy,Mythology,Sci-Fi,https://cdn.myanimelist.net/images/anime/8/76052l.webp,Action,1254,9130
37996,2018-12-26,7.52,49899,white,ova,1,pg_13,Asobi Asobase: Cosplay Contest/To the Future Me,True,37171,Comedy,Gag Humor,School,Seinen,,https://cdn.myanimelist.net/images/anime/1539/98126l.jpg,Comedy,37171,37171
51,2000-05-25,6.25,49885,white,ova,3,r+,Angel Sanctuary,False,,Action,Drama,Reincarnation,Romance,Shoujo,https://cdn.myanimelist.net/images/anime/11/45208l.jpg,Action,51,51
33190,2016-09-03,7.81,49791,white,movie,1,pg_13,Planetarian: Storyteller of the Stars,True,33091,Drama,Sci-Fi,,,,https://cdn.myanimelist.net/images/anime/1705/143385l.jpg,Drama,33091,33190
44070,2021-02-16,8.5,49780,white,ona,1,pg_13,Heaven Official's Blessing Special,True,40730 50399,Action,Adventure,Drama,Fantasy,Historical,https://cdn.myanimelist.net/images/anime/1043/110306l.jpg,Action,40730,50399
1668,2003-01-06,6.96,49748,white,tv,52,pg,Beyblade G Revolution,True,1669,Action,Adventure,Comedy,Sci-Fi,Shounen,https://cdn.myanimelist.net/images/anime/1237/135138l.jpg,Action,288,34901
16680,2013-07-13,6.36,49724,white,movie,1,pg,Pokémon the Movie: Genesect and the Legend Awakened,True,16678 17873 19099,Action,Adventure,Comedy,Fantasy,Kids,https://cdn.myanimelist.net/images/anime/9/47615l.jpg,Action,527,31592
22537,2014-07-07,6.51,49713,white,tv,13,pg_13,Theatre of Darkness: Yamishibai 2,True,19383 31994,Avant Garde,Horror,Supernatural,,,https://cdn.myanimelist.net/images/anime/2/74108l.jpg,Other,19383,19383
95,1999-04-09,7.76,49546,white,tv,50,pg_13,∀ Gundam,False,80 3963 3964 40464,Action,Adventure,Award Winning,Drama,Mecha,https://cdn.myanimelist.net/images/anime/4/78330l.jpg,Action,30,3786
6046,2009-10-03,7.56,49537,white,movie,1,pg_13,Tales of Vesperia ~The First Strike~,False,12699 38110,Action,Adventure,Fantasy,Military,,https://cdn.myanimelist.net/images/anime/7/16680l.jpg,Action,6046,6046
6951,2010-01-23,7.14,49534,white,movie,1,pg_13,Yu-Gi-Oh! 3D: Bonds Beyond Time,False,481 482 3972 32346,Adventure,Shounen,Strategy Game,Time Travel,,https://cdn.myanimelist.net/images/anime/3/30085l.jpg,Other,481,28771
46118,2021-01-12,5.84,49500,white,tv,12,pg_13,WAVE!! -Let's go surfing!!-,False,40267,Sports,,,,,https://cdn.myanimelist.net/images/anime/1807/113870l.jpg,Sports,46118,40267
17115,2013-01-17,6.68,49374,white,tv,14,pg,Pokémon: Black & White: Adventures in Unova,True,14093 17873,Action,Adventure,Comedy,Fantasy,Kids,https://cdn.myanimelist.net/images/anime/1922/140256l.jpg,Action,527,31592
6768,2009-07-24,7.78,49329,white,ova,1,r,Code Geass: Lelouch of the Rebellion R2 Special Edition - Zero Requiem,True,2904 4596,Action,Mecha,Military,Super Power,,https://cdn.myanimelist.net/images/anime/7/15968l.jpg,Action,1575,2904
10370,2011-04-03,7.03,49311,white,tv,52,pg,Beyblade: Metal Fury,True,8410 13231,Adventure,Kids,Sports,,,https://cdn.myanimelist.net/images/anime/1010/116629l.jpg,Sports,288,34901
9963,2011-04-16,8.0,49311,white,movie,1,g,Detective Conan Movie 15: Quarter of Silence,False,235 10531,Adventure,Comedy,Detective,Mystery,Shounen,https://cdn.myanimelist.net/images/anime/9/32035l.jpg,Comedy,235,1365
415,1999-07-17,7.1,49296,white,movie,1,g,My Neighbors the Yamadas,False,6625,Award Winning,Comedy,Slice of Life,,,https://cdn.myanimelist.net/images/anime/6/64545l.jpg,Comedy,415,415
474,1994-08-25,7.71,49277,white,ova,4,r,Macross Plus,True,1088 1211 1397,Action,Adult Cast,Drama,Mecha,Military,https://cdn.myanimelist.net/images/anime/6/22779l.jpg,Action,3572,1089
12187,2011-11-26,7.46,49275,white,ova,1,pg_13,Carnival Phantasm EX Season,False,10012,Comedy,Supernatural,,,,https://cdn.myanimelist.net/images/anime/4/64281l.jpg,Comedy,10087,33050
75,2004-07-05,7.26,49224,white,tv,25,pg_13,Fafner,True,560 8098 9494 50675,Action,Drama,Mecha,Military,Sci-Fi,https://cdn.myanimelist.net/images/anime/3/50365l.jpg,Action,75,30549
1087,1987-04-06,7.52,49167,white,tv,48,pg_13,Kimagure Orange Road,False,2454 2458 3394 14059 41041,Comedy,Drama,Romance,School,Shounen,https://cdn.myanimelist.net/images/anime/1960/142715l.jpg,Comedy,1087,2454
34338,2018-04-08,6.91,49165,white,tv,12,pg_13,Lost Song,False,,Drama,Fantasy,,,,https://cdn.myanimelist.net/images/anime/1494/91963l.jpg,Drama,34338,34338
54309,2024-04-07,7.36,49110,white,tv,12,pg_13,Blue Archive the Animation,False,48824,Action,Fantasy,School,,,https://cdn.myanimelist.net/images/anime/1739/140995l.jpg,Action,54309,54309
18619,2014-07-25,7.72,49086,white,ova,1,pg_13,Girls und Panzer: This is the Real Anzio Battle!,False,14131 33658 36783 38429,Action,CGDCT,Military,School,,https://cdn.myanimelist.net/images/anime/1959/92804l.jpg,Action,14131,18617
91,1997-01-25,7.73,49022,white,ova,3,pg_13,Mobile Suit Gundam Wing: Endless Waltz,True,90 2273,Action,Award Winning,Drama,Mecha,Military,https://cdn.myanimelist.net/images/anime/1061/97444l.jpg,Action,30,3786
12753,2012-04-08,7.26,48957,white,tv,25,pg_13,Phi-Brain ~ Puzzle of God: The Orpheus Order,True,9981 15651,Action,High Stakes Game,Mystery,Strategy Game,Suspense,https://cdn.myanimelist.net/images/anime/11/39033l.jpg,Action,9981,12753
39811,2019-10-07,6.36,48952,white,tv,12,pg_13,Fairy gone Season 1 Part 2,True,39063,Action,Adult Cast,Fantasy,Military,,https://cdn.myanimelist.net/images/anime/1799/114023l.jpg,Action,39063,39811
32212,2019-07-07,6.95,48945,white,tv,24,pg_13,Ensemble Stars!,False,40462 40690 40691 42673 48519 48524 48525 48529 48530 48531 48538 48540 48541 48552 48557 48558 48560 48562 48565 48566 49060 49122 49126 49147 49148 50414 52999 55125 56746,Idols (Male),Music,School,,,https://cdn.myanimelist.net/images/anime/1804/107203l.webp,Other,32212,32212
37598,2018-07-10,6.42,48941,white,tv,12,pg_13,Phantom in the Twilight,False,47756 52850,Action,Supernatural,Vampire,,,https://cdn.myanimelist.net/images/anime/1156/93567l.jpg,Action,37598,37598
32878,2017-01-08,6.1,48862,white,tv,12,pg_13,elDLIVE,False,33740,Action,Sci-Fi,Shounen,Space,,https://cdn.myanimelist.net/images/anime/8/82348l.jpg,Action,32878,32878
36522,2018-02-23,7.49,48758,white,tv,12,pg_13,Spiritpact: Bond of the Underworld,True,33605,Action,Boys Love,Comedy,Supernatural,,https://cdn.myanimelist.net/images/anime/1328/90485l.webp,Action,33605,36522
443,2002-10-25,7.28,48736,white,ova,1,pg_13,Please Teacher!: Secret Couple,False,195 196 524,Comedy,Ecchi,Romance,Sci-Fi,,https://cdn.myanimelist.net/images/anime/5/33671l.jpg,Comedy,195,443
1089,1984-07-07,7.94,48710,white,movie,1,r+,Macross: Do You Remember Love?,False,1088 1262 1504,Action,Mecha,Military,Music,Romance,https://cdn.myanimelist.net/images/anime/1080/107017l.jpg,Action,3572,1089
35000,2017-11-02,7.15,48708,white,ova,1,r+,To LOVE-Ru: Multiplication - Mae kara Ushiro kara,True,31711,Comedy,Ecchi,Harem,Romance,School,https://cdn.myanimelist.net/images/anime/3/87158l.jpg,Comedy,35000,35000
1095,1989-07-15,7.55,48687,white,movie,1,pg_13,Patlabor: The Movie,True,1096 1288 33741,Action,Adult Cast,Drama,Mecha,Military,https://cdn.myanimelist.net/images/anime/5/74786l.webp,Action,1095,1096
990,2006-05-18,7.1,48678,white,tv,13,pg_13,Kamisama Kazoku,False,,Comedy,Drama,Fantasy,Romance,,https://cdn.myanimelist.net/images/anime/6/2566l.jpg,Comedy,990,990
39567,2019-10-06,6.08,48657,white,tv,12,pg_13,Special 7: Special Crime Investigation Unit,True,40762 40780,Action,Detective,Fantasy,Mystery,Vampire,https://cdn.myanimelist.net/images/anime/1556/111623l.jpg,Action,39567,39567
4618,2009-01-12,7.26,48551,white,tv,12,pg_13,Ride Back,False,,Action,Drama,Mecha,School,Sci-Fi,https://cdn.myanimelist.net/images/anime/1834/133855l.jpg,Action,4618,4618
6624,2009-03-14,7.54,48547,white,movie,1,r,The Garden of Sinners Remix: Gate of Seventh Heaven,False,2593 3782 3783 4280 4282 5204,Action,Mystery,Romance,Super Power,Suspense,https://cdn.myanimelist.net/images/anime/11/15175l.jpg,Action,2593,4282
10308,2011-04-05,6.54,48544,white,tv,13,r+,Battle Girls: Time Paradox,False,,Action,Comedy,Historical,Isekai,Samurai,https://cdn.myanimelist.net/images/anime/1459/133815l.jpg,Isekai,10308,10308
795,1991-07-14,7.84,48501,white,tv,39,pg_13,Dear Brother,False,,Drama,Girls Love,Psychological,School,Shoujo,https://cdn.myanimelist.net/images/anime/12/18531l.webp,Drama,795,795
10232,2011-10-03,7.32,48464,white,tv,12,g,Tamayura: Hitotose,True,9055 11793 15731,CGDCT,Iyashikei,Slice of Life,,,https://cdn.myanimelist.net/images/anime/13/45368l.jpg,Slice of Life,10232,29831
15005,2012-08-03,6.57,48430,white,ona,20,pg_13,Today's Asuka Show,False,,Comedy,Ecchi,Seinen,,,https://cdn.myanimelist.net/images/anime/4/77066l.jpg,Comedy,15005,15005
31121,2015-07-08,6.52,48409,white,ona,60,pg_13,Monster Musume: Almost Daily ◯◯! Sort of Live Video,False,30307,Anthropomorphic,Comedy,Fantasy,Seinen,,https://cdn.myanimelist.net/images/anime/1401/125601l.webp,Comedy,30307,32698
33350,2016-04-28,7.54,48319,white,ona,24,pg_13,Rakshasa Street,False,40733 44101,Action,Supernatural,,,,https://cdn.myanimelist.net/images/anime/4/81969l.jpg,Action,33350,33350
4447,2008-04-19,7.78,48237,white,movie,1,pg_13,Detective Conan Movie 12: Full Score of Fear,False,235 5348,Adventure,Comedy,Detective,Mystery,Shounen,https://cdn.myanimelist.net/images/anime/6/22766l.jpg,Comedy,235,1365
21569,2014-07-19,6.51,48212,white,movie,1,pg,Pokémon the Movie: Diancie and the Cocoon of Destruction,True,19291 21571 25365,Adventure,Fantasy,Kids,,,https://cdn.myanimelist.net/images/anime/13/59743l.webp,Other,527,31592
44387,2021-10-03,6.74,48111,white,tv,12,r,The Night Beyond the Tricornered Window,False,,Adult Cast,Boys Love,Drama,Horror,Mystery,https://cdn.myanimelist.net/images/anime/1869/118766l.jpg,Drama,44387,44387
21573,2015-07-04,7.45,48104,white,tv,13,pg_13,Symphogear GX,True,15793 32151 32836,Action,Idols (Female),Music,Sci-Fi,,https://cdn.myanimelist.net/images/anime/9/86681l.jpg,Action,11751,32843
23279,2017-02-03,7.12,48047,white,movie,1,r+,Genocidal Organ,False,,Military,Psychological,Sci-Fi,,,https://cdn.myanimelist.net/images/anime/12/83309l.jpg,Psychological,23279,23279
36397,2018-04-09,6.31,47892,white,ona,12,pg_13,Frankenstein Family,False,,Sci-Fi,Slice of Life,,,,https://cdn.myanimelist.net/images/anime/7/88806l.jpg,Slice of Life,36397,36397
52747,2023-05-12,7.63,47862,white,movie,1,r,Psycho-Pass Movie: Providence,True,37442 39491,Action,Adult Cast,Detective,Mystery,Psychological,https://cdn.myanimelist.net/images/anime/1244/134653l.jpg,Action,13601,13601
27411,2015-06-20,7.43,47816,white,movie,1,r,Ghost in the Shell: The New Movie,True,43 29325 33512 38799,Action,Adult Cast,Award Winning,Detective,Mecha,https://cdn.myanimelist.net/images/anime/2/72690l.jpg,Action,43,801
35075,2017-10-08,7.88,47795,white,tv,13,pg_13,Hozuki's Coolheadedness 2,True,20431 37029,Comedy,Fantasy,Mythology,Seinen,,https://cdn.myanimelist.net/images/anime/8/88280l.jpg,Comedy,20431,35075
